# cell id, centroid x, centroid y, centroid z, region, subregion, field
416, 1456052.92, 4917144.57, 0.00, 0, 415, 493.615344
417, 1449302.39, 4919271.70, 0.00, 0, 415, 661.374966
418, 1469072.30, 4933565.03, 0.00, 3, 53, 2107.585460
419, 1449497.46, 4918942.01, 0.00, 0, 415, 675.976322
420, 1449287.00, 4923822.11, 0.00, 1, 163, 867.998711
421, 1449290.29, 4923820.57, 0.00, 1, 163, 945.129052
422, 1457176.22, 4927764.43, 0.00, 1, 159, 1106.037690
423, 1469083.47, 4933950.04, 0.00, 3, 53, 1943.954450
424, 1448444.69, 4924786.84, 0.00, 1, 163, 810.875378
425, 1449280.95, 4923810.44, 0.00, 1, 163, 827.212829
426, 1449354.72, 4923752.32, 0.00, 1, 163, 810.693249
427, 1480454.55, 4927308.48, 0.00, 3, 52, 1750.387160
428, 1449272.99, 4923811.76, 0.00, 1, 163, 903.820723
429, 1466401.17, 4929011.36, 0.00, 2, 307, 1105.439200
430, 1448784.22, 4922427.44, 0.00, 1, 163, 820.856965
431, 1475651.07, 4936056.70, 0.00, 2, 311, 1245.370160
432, 1480218.56, 4931807.30, 0.00, 4, 5, 2171.203710
433, 1448755.54, 4924124.66, 0.00, 1, 163, 763.823517
434, 1452407.87, 4914905.69, 0.00, 0, 415, 325.119185
435, 1449219.00, 4916839.66, 0.00, 0, 415, 412.057724
436, 1450128.53, 4916310.44, 0.00, 0, 415, 542.744503
437, 1480636.17, 4928925.40, 0.00, 4, 5, 2384.632570
438, 1450119.79, 4915972.28, 0.00, 0, 415, 467.420762
439, 1481023.53, 4929385.21, 0.00, 4, 5, 2659.013540
440, 1450133.17, 4916226.44, 0.00, 0, 415, 515.429175
441, 1457214.87, 4919846.43, 0.00, 1, 159, 777.178623
442, 1473045.69, 4935681.43, 0.00, 2, 308, 1542.601650
443, 1450871.26, 4916036.30, 0.00, 0, 415, 409.970851
444, 1450076.24, 4916155.23, 0.00, 0, 415, 621.096456
445, 1452100.49, 4915208.65, 0.00, 0, 415, 365.957537
446, 1450072.09, 4916133.40, 0.00, 0, 415, 556.515420
447, 1469029.69, 4933654.05, 0.00, 3, 53, 2146.231730
448, 1450517.41, 4916256.30, 0.00, 0, 415, 453.964030
449, 1450324.77, 4916039.74, 0.00, 0, 415, 486.273147
450, 1453370.10, 4927126.27, 0.00, 0, 415, 648.179322
451, 1450118.65, 4916156.79, 0.00, 0, 415, 487.395861
452, 1450957.40, 4925196.00, 0.00, 0, 415, 712.084564
453, 1459227.67, 4928274.09, 0.00, 1, 159, 869.351768
454, 1450191.10, 4915953.43, 0.00, 0, 415, 545.174783
455, 1473757.76, 4936259.33, 0.00, 2, 308, 1348.301950
456, 1450319.64, 4915655.78, 0.00, 0, 415, 454.661235
457, 1469631.32, 4920688.54, 0.00, 2, 307, 1433.125910
458, 1450369.10, 4915724.14, 0.00, 0, 415, 469.526836
459, 1447868.46, 4926013.83, 0.00, 1, 163, 847.187448
460, 1455517.60, 4916478.39, 0.00, 0, 415, 572.005374
461, 1450379.78, 4915657.86, 0.00, 0, 415, 377.459985
462, 1456286.91, 4917842.08, 0.00, 0, 415, 805.207590
463, 1450478.36, 4915699.51, 0.00, 0, 415, 502.491001
464, 1450350.75, 4915651.62, 0.00, 0, 415, 401.233660
465, 1473722.86, 4936386.06, 0.00, 2, 308, 1083.293720
466, 1457055.53, 4919434.71, 0.00, 1, 159, 856.235662
467, 1450231.02, 4915863.43, 0.00, 0, 415, 495.004562
468, 1450276.09, 4915667.22, 0.00, 0, 415, 483.867475
469, 1450192.13, 4915745.15, 0.00, 0, 415, 531.637453
470, 1473700.57, 4925522.18, 0.00, 3, 53, 1675.327370
471, 1450236.69, 4915688.01, 0.00, 0, 415, 491.321165
472, 1473403.55, 4922244.04, 0.00, 2, 307, 1321.897040
473, 1450162.66, 4916010.83, 0.00, 0, 415, 448.839876
474, 1450193.95, 4915895.13, 0.00, 0, 415, 440.632901
475, 1480410.54, 4926741.81, 0.00, 3, 52, 1536.779930
476, 1481092.27, 4929109.95, 0.00, 4, 5, 2849.336230
477, 1450430.60, 4923483.18, 0.00, 1, 163, 622.616034
478, 1449933.11, 4916568.65, 0.00, 0, 415, 610.631629
479, 1453237.32, 4914890.92, 0.00, 0, 415, 396.427277
480, 1449774.88, 4916580.76, 0.00, 0, 415, 565.195545
481, 1473106.78, 4935718.10, 0.00, 2, 308, 1547.429780
482, 1480192.04, 4931262.74, 0.00, 4, 5, 2351.366880
483, 1449965.39, 4916630.73, 0.00, 0, 415, 623.267216
484, 1450986.95, 4925322.62, 0.00, 0, 415, 669.387267
485, 1449785.17, 4918457.20, 0.00, 0, 415, 698.141547
486, 1463974.75, 4921026.41, 0.00, 1, 164, 908.751713
487, 1452083.34, 4915329.25, 0.00, 0, 415, 315.784385
488, 1459373.85, 4928265.74, 0.00, 1, 159, 861.134484
489, 1449636.49, 4918974.56, 0.00, 0, 415, 600.084314
490, 1476588.79, 4925741.85, 0.00, 2, 308, 1234.886220
491, 1449730.43, 4918456.17, 0.00, 0, 415, 626.831932
492, 1447864.21, 4923722.41, 0.00, 1, 163, 936.792217
493, 1463742.59, 4921222.05, 0.00, 1, 164, 957.278818
494, 1449704.88, 4918402.70, 0.00, 0, 415, 605.732585
495, 1449807.75, 4918841.68, 0.00, 0, 415, 740.302857
496, 1449755.58, 4916913.60, 0.00, 0, 415, 581.673281
497, 1449852.70, 4916563.67, 0.00, 0, 415, 570.430584
498, 1450024.36, 4916535.41, 0.00, 0, 415, 566.238163
499, 1448366.53, 4922585.50, 0.00, 1, 163, 1053.036590
500, 1450344.75, 4916230.10, 0.00, 0, 415, 514.680765
501, 1455850.61, 4917476.74, 0.00, 0, 415, 568.950116
502, 1453036.60, 4915084.70, 0.00, 0, 415, 361.492436
503, 1449984.79, 4916485.90, 0.00, 0, 415, 473.831897
504, 1456876.64, 4929034.74, 0.00, 1, 159, 1009.933830
505, 1449957.83, 4917012.93, 0.00, 0, 415, 556.781161
506, 1459185.62, 4920943.51, 0.00, 1, 159, 816.728353
507, 1449530.87, 4918237.58, 0.00, 0, 415, 657.129302
508, 1468373.86, 4920410.00, 0.00, 2, 307, 1317.573700
509, 1449352.42, 4918124.38, 0.00, 0, 415, 442.136979
510, 1450144.51, 4918408.91, 0.00, 0, 415, 620.413719
511, 1450154.51, 4916355.09, 0.00, 0, 415, 596.545871
512, 1449650.72, 4918272.34, 0.00, 0, 415, 585.002955
513, 1466307.61, 4930190.80, 0.00, 2, 307, 1290.431440
514, 1468985.62, 4933858.73, 0.00, 3, 53, 1839.300250
515, 1449976.51, 4918957.17, 0.00, 0, 415, 709.604370
516, 1450479.74, 4916063.55, 0.00, 0, 415, 548.592777
517, 1480185.21, 4931166.63, 0.00, 4, 5, 2139.500630
518, 1464100.92, 4921747.99, 0.00, 1, 164, 1011.393960
519, 1449956.04, 4918837.16, 0.00, 0, 415, 623.313464
520, 1451899.76, 4924426.81, 0.00, 0, 415, 644.625070
521, 1449053.96, 4917699.61, 0.00, 0, 415, 589.376306
522, 1469763.02, 4920961.35, 0.00, 2, 307, 1496.174390
523, 1450828.92, 4924324.92, 0.00, 0, 415, 806.198851
524, 1450077.97, 4916505.74, 0.00, 0, 415, 571.362906
525, 1449315.91, 4923826.36, 0.00, 1, 163, 875.078157
526, 1449341.93, 4923835.60, 0.00, 1, 163, 649.241666
527, 1449417.82, 4923719.53, 0.00, 1, 163, 833.197907
528, 1481499.38, 4928240.27, 0.00, 4, 5, 2563.827380
529, 1454135.55, 4928485.26, 0.00, 0, 415, 730.389285
530, 1449321.28, 4923827.69, 0.00, 1, 163, 794.533728
531, 1477210.58, 4925842.63, 0.00, 2, 308, 1269.288020
532, 1467130.40, 4928346.94, 0.00, 1, 164, 885.197934
533, 1449368.17, 4923846.18, 0.00, 1, 163, 951.609359
534, 1449373.08, 4923854.45, 0.00, 1, 163, 947.393977
535, 1481164.98, 4926245.71, 0.00, 3, 52, 1697.166880
536, 1449377.07, 4923862.07, 0.00, 1, 163, 900.429830
537, 1449374.72, 4923860.14, 0.00, 1, 163, 980.082591
538, 1448435.52, 4923205.46, 0.00, 1, 163, 994.799922
539, 1453924.16, 4928429.77, 0.00, 0, 415, 780.250646
540, 1449371.79, 4923850.65, 0.00, 1, 163, 927.187086
541, 1448687.06, 4924595.76, 0.00, 1, 163, 884.051899
542, 1449406.78, 4923828.67, 0.00, 1, 163, 871.507396
543, 1455349.34, 4916756.20, 0.00, 0, 415, 558.618608
544, 1469347.21, 4933204.19, 0.00, 3, 53, 2013.235070
545, 1449376.42, 4923857.57, 0.00, 1, 163, 768.030393
546, 1476030.61, 4935852.09, 0.00, 2, 311, 1041.748760
547, 1449376.79, 4923851.06, 0.00, 1, 163, 991.442328
548, 1449394.10, 4923823.19, 0.00, 1, 163, 895.962983
549, 1477129.90, 4935261.92, 0.00, 1, 165, 805.365200
550, 1449376.56, 4923853.26, 0.00, 1, 163, 908.783125
551, 1450176.13, 4916238.50, 0.00, 0, 415, 506.436362
552, 1449414.27, 4923869.36, 0.00, 1, 163, 884.301253
553, 1449409.10, 4923867.68, 0.00, 1, 163, 896.010542
554, 1458177.97, 4929415.45, 0.00, 1, 159, 910.870806
555, 1457970.41, 4929387.77, 0.00, 1, 159, 1032.406260
556, 1449433.46, 4923876.49, 0.00, 1, 163, 751.509966
557, 1449404.54, 4923864.25, 0.00, 1, 163, 993.495165
558, 1449485.64, 4923830.31, 0.00, 1, 163, 789.196367
559, 1452528.11, 4927389.95, 0.00, 0, 415, 642.848304
560, 1449381.96, 4923816.83, 0.00, 1, 163, 778.386595
561, 1468505.16, 4934487.63, 0.00, 3, 53, 1942.641600
562, 1449363.47, 4923809.40, 0.00, 1, 163, 776.958457
563, 1452407.65, 4927847.84, 0.00, 0, 415, 687.331633
564, 1449340.22, 4923799.36, 0.00, 1, 163, 840.822745
565, 1450228.79, 4916006.53, 0.00, 0, 415, 480.193434
566, 1454578.91, 4916519.16, 0.00, 0, 415, 564.931738
567, 1449441.65, 4923886.70, 0.00, 1, 163, 800.749654
568, 1454444.65, 4927941.18, 0.00, 0, 415, 639.012529
569, 1449444.83, 4923887.69, 0.00, 1, 163, 847.359472
570, 1449442.95, 4923880.36, 0.00, 1, 163, 989.133291
571, 1450282.69, 4917355.68, 0.00, 0, 415, 567.690581
572, 1449437.60, 4923882.08, 0.00, 1, 163, 824.524056
573, 1473244.97, 4922920.40, 0.00, 2, 307, 1196.020460
574, 1449476.27, 4923893.23, 0.00, 1, 163, 871.306159
575, 1449472.42, 4923891.46, 0.00, 1, 163, 782.611244
576, 1477700.05, 4935479.67, 0.00, 2, 308, 1410.100170
577, 1469329.58, 4935028.41, 0.00, 3, 53, 1708.158070
578, 1477748.16, 4935698.55, 0.00, 2, 308, 1282.143180
579, 1449480.42, 4923893.68, 0.00, 1, 163, 855.819402
580, 1449485.64, 4923888.89, 0.00, 1, 163, 775.860849
581, 1460984.57, 4927764.24, 0.00, 1, 159, 841.480232
582, 1449494.62, 4923889.87, 0.00, 1, 163, 1023.787730
583, 1457457.38, 4919259.76, 0.00, 1, 159, 776.729107
584, 1449475.12, 4923886.85, 0.00, 1, 163, 742.435226
585, 1472902.08, 4921541.61, 0.00, 2, 307, 1172.113210
586, 1453959.15, 4915470.46, 0.00, 0, 415, 444.293198
587, 1449500.06, 4923892.15, 0.00, 1, 163, 847.498477
588, 1448870.70, 4923765.63, 0.00, 1, 163, 685.166730
589, 1449427.89, 4923838.09, 0.00, 1, 163, 675.324651
590, 1449542.62, 4923797.53, 0.00, 1, 163, 797.490284
591, 1479585.44, 4931593.34, 0.00, 3, 52, 2114.408240
592, 1449500.37, 4923888.69, 0.00, 1, 163, 737.499094
593, 1460520.04, 4928157.51, 0.00, 1, 159, 979.822690
594, 1460129.84, 4927823.02, 0.00, 1, 159, 1083.642360
595, 1477228.50, 4936388.06, 0.00, 2, 308, 1279.256020
596, 1449571.64, 4923869.24, 0.00, 1, 163, 802.834199
597, 1457831.45, 4928891.59, 0.00, 1, 159, 972.691144
598, 1459320.49, 4928060.63, 0.00, 1, 159, 1012.895840
599, 1449581.07, 4923878.35, 0.00, 1, 163, 938.746009
600, 1449586.09, 4923945.76, 0.00, 1, 163, 781.215615
601, 1479813.16, 4931320.25, 0.00, 4, 5, 2170.112930
602, 1449683.05, 4923803.56, 0.00, 1, 163, 875.437237
603, 1480507.60, 4931371.12, 0.00, 4, 5, 2434.822210
604, 1449508.16, 4923829.78, 0.00, 1, 163, 840.224684
605, 1449496.57, 4923891.59, 0.00, 1, 163, 949.831036
606, 1468216.05, 4930584.78, 0.00, 3, 53, 1768.664170
607, 1478764.40, 4933961.24, 0.00, 2, 308, 1670.719740
608, 1449177.50, 4923634.88, 0.00, 1, 163, 731.522131
609, 1466887.74, 4929741.71, 0.00, 2, 307, 972.411114
610, 1457296.40, 4919191.93, 0.00, 1, 159, 838.353503
611, 1449641.45, 4923945.14, 0.00, 1, 163, 748.367248
612, 1449627.50, 4923987.51, 0.00, 1, 163, 827.287503
613, 1449687.25, 4924010.65, 0.00, 1, 163, 966.730432
614, 1466998.32, 4930206.90, 0.00, 2, 307, 1268.895880
615, 1456891.22, 4928658.36, 0.00, 1, 159, 850.807730
616, 1449651.27, 4923956.23, 0.00, 1, 163, 781.918805
617, 1456687.79, 4928544.33, 0.00, 1, 159, 991.369720
618, 1455099.36, 4927547.01, 0.00, 0, 415, 682.877834
619, 1449644.01, 4924013.28, 0.00, 1, 163, 842.675143
620, 1449732.08, 4924021.08, 0.00, 1, 163, 916.545965
621, 1456051.67, 4917198.86, 0.00, 0, 415, 576.388843
622, 1449752.24, 4924044.37, 0.00, 1, 163, 656.509722
623, 1449715.56, 4924041.20, 0.00, 1, 163, 721.923157
624, 1472569.17, 4935945.27, 0.00, 3, 53, 1656.008470
625, 1449192.05, 4920935.05, 0.00, 1, 163, 886.398192
626, 1449693.48, 4924021.27, 0.00, 1, 163, 889.100623
627, 1449757.50, 4924048.38, 0.00, 1, 163, 732.161648
628, 1449592.92, 4923950.76, 0.00, 1, 163, 724.567309
629, 1456502.51, 4928046.94, 0.00, 1, 159, 920.490843
630, 1468914.32, 4933210.56, 0.00, 3, 53, 1992.311780
631, 1449730.21, 4923993.91, 0.00, 1, 163, 898.178193
632, 1450661.47, 4916137.10, 0.00, 0, 415, 491.047074
633, 1450082.81, 4923860.45, 0.00, 0, 415, 676.941559
634, 1449827.07, 4923944.34, 0.00, 1, 163, 774.384343
635, 1458111.23, 4928422.68, 0.00, 1, 159, 742.433839
636, 1449754.01, 4923946.70, 0.00, 1, 163, 755.860686
637, 1457985.78, 4929272.35, 0.00, 1, 159, 1058.089090
638, 1449778.36, 4923992.27, 0.00, 1, 163, 986.474570
639, 1449781.37, 4923983.66, 0.00, 1, 163, 957.077369
640, 1452350.92, 4926720.38, 0.00, 0, 415, 732.486054
641, 1454807.94, 4917706.39, 0.00, 0, 415, 411.741710
642, 1473502.07, 4924799.30, 0.00, 3, 53, 1459.966110
643, 1449980.98, 4923959.07, 0.00, 1, 163, 828.993455
644, 1449858.76, 4923981.24, 0.00, 1, 163, 806.680478
645, 1469456.03, 4934573.50, 0.00, 3, 53, 1933.012720
646, 1448406.30, 4923411.76, 0.00, 1, 163, 845.402044
647, 1455837.56, 4917041.02, 0.00, 0, 415, 526.404112
648, 1449744.12, 4923822.03, 0.00, 1, 163, 822.236152
649, 1449704.94, 4923955.99, 0.00, 1, 163, 879.241965
650, 1449760.33, 4923901.28, 0.00, 1, 163, 713.058979
651, 1447273.12, 4924595.85, 0.00, 1, 163, 901.224311
652, 1473546.80, 4923055.95, 0.00, 2, 307, 1547.500510
653, 1449657.03, 4924049.18, 0.00, 1, 163, 756.945255
654, 1449735.63, 4924063.86, 0.00, 1, 163, 673.945839
655, 1449680.09, 4924054.20, 0.00, 1, 163, 861.847637
656, 1467840.87, 4930333.51, 0.00, 2, 307, 1294.190850
657, 1473349.02, 4935714.75, 0.00, 2, 308, 1111.386990
658, 1449746.20, 4924054.53, 0.00, 1, 163, 847.745893
659, 1449693.83, 4924074.22, 0.00, 1, 163, 774.843891
660, 1449670.41, 4924085.23, 0.00, 1, 163, 752.527173
661, 1449668.36, 4924081.61, 0.00, 1, 163, 790.144533
662, 1480160.31, 4927104.07, 0.00, 3, 52, 1713.853310
663, 1478993.42, 4933711.21, 0.00, 3, 52, 1301.500070
664, 1449678.09, 4924084.51, 0.00, 1, 163, 946.887406
665, 1449673.87, 4924076.69, 0.00, 1, 163, 816.693250
666, 1467085.14, 4919670.69, 0.00, 2, 307, 1131.015950
667, 1459012.27, 4920160.79, 0.00, 1, 159, 821.496073
668, 1449708.67, 4924082.15, 0.00, 1, 163, 889.580020
669, 1449360.36, 4917099.64, 0.00, 0, 415, 652.801745
670, 1474310.44, 4935982.28, 0.00, 2, 308, 1028.564820
671, 1452408.30, 4926405.77, 0.00, 0, 415, 633.524770
672, 1460260.70, 4921062.25, 0.00, 1, 159, 855.940383
673, 1449907.41, 4924063.86, 0.00, 1, 163, 820.216699
674, 1449872.36, 4924134.72, 0.00, 1, 163, 872.895457
675, 1456876.73, 4918191.85, 0.00, 0, 415, 814.144473
676, 1449877.71, 4924120.95, 0.00, 1, 163, 968.866793
677, 1473113.54, 4921690.49, 0.00, 2, 307, 1172.383030
678, 1449908.99, 4924068.92, 0.00, 1, 163, 834.020939
679, 1449237.83, 4917994.79, 0.00, 0, 415, 613.568684
680, 1449888.81, 4924128.11, 0.00, 1, 163, 734.949496
681, 1449878.84, 4924138.89, 0.00, 1, 163, 887.777553
682, 1451120.90, 4915831.48, 0.00, 0, 415, 455.342723
683, 1475162.60, 4925801.63, 0.00, 3, 53, 1806.215470
684, 1454337.03, 4927805.21, 0.00, 0, 415, 621.395225
685, 1449897.48, 4924130.66, 0.00, 1, 163, 875.082417
686, 1450027.71, 4924096.48, 0.00, 1, 163, 918.483468
687, 1454971.10, 4916116.25, 0.00, 0, 415, 593.397570
688, 1449924.87, 4924095.03, 0.00, 1, 163, 789.274953
689, 1449556.76, 4916667.84, 0.00, 0, 415, 485.147230
690, 1449966.71, 4924129.22, 0.00, 1, 163, 944.927599
691, 1448545.00, 4920836.03, 0.00, 1, 163, 883.547275
692, 1457027.90, 4927979.48, 0.00, 1, 159, 1149.862420
693, 1449630.37, 4916635.11, 0.00, 0, 415, 600.030295
694, 1449843.33, 4923964.08, 0.00, 1, 163, 794.933268
695, 1477939.66, 4935087.01, 0.00, 2, 308, 1098.305520
696, 1449863.67, 4923831.21, 0.00, 1, 163, 801.907476
697, 1476403.81, 4925809.00, 0.00, 2, 308, 1499.261850
698, 1451433.78, 4924739.72, 0.00, 0, 415, 722.807066
699, 1473757.59, 4925723.50, 0.00, 3, 53, 1852.947280
700, 1481080.11, 4926976.27, 0.00, 3, 52, 2166.724100
701, 1451512.39, 4925740.58, 0.00, 0, 415, 785.386779
702, 1480572.93, 4926694.98, 0.00, 3, 52, 1412.558800
703, 1447150.50, 4924485.79, 0.00, 1, 163, 855.700675
704, 1478907.38, 4926561.70, 0.00, 2, 308, 1161.849710
705, 1471297.53, 4921610.41, 0.00, 2, 307, 1404.576860
706, 1448203.14, 4925182.07, 0.00, 1, 163, 731.354126
707, 1447214.81, 4924607.84, 0.00, 1, 163, 925.193759
708, 1480997.11, 4927085.73, 0.00, 3, 52, 2287.254620
709, 1448334.74, 4924916.28, 0.00, 1, 163, 753.126955
710, 1480519.65, 4926919.45, 0.00, 3, 52, 1696.359070
711, 1480660.61, 4927089.74, 0.00, 3, 52, 1696.742730
712, 1447143.55, 4924792.72, 0.00, 1, 163, 1072.615170
713, 1480005.30, 4926518.11, 0.00, 2, 308, 1253.775790
714, 1447279.75, 4925264.59, 0.00, 1, 163, 697.011385
715, 1447256.64, 4925004.29, 0.00, 1, 163, 736.544420
716, 1447101.19, 4925137.82, 0.00, 1, 163, 1048.746740
717, 1476679.86, 4925575.68, 0.00, 2, 308, 1337.060440
718, 1448169.45, 4925116.38, 0.00, 1, 163, 853.053843
719, 1448205.75, 4925170.86, 0.00, 1, 163, 808.481457
720, 1447280.47, 4924472.27, 0.00, 1, 163, 841.134950
721, 1480612.46, 4927199.37, 0.00, 3, 52, 1738.043940
722, 1449170.79, 4917915.71, 0.00, 0, 415, 456.401875
723, 1448300.49, 4925088.39, 0.00, 1, 163, 665.693306
724, 1460870.71, 4928331.49, 0.00, 1, 159, 1031.738450
725, 1448304.80, 4925085.12, 0.00, 1, 163, 676.728033
726, 1448316.60, 4925062.77, 0.00, 1, 163, 793.802491
727, 1453410.12, 4914551.34, 0.00, 0, 415, 450.635998
728, 1448272.46, 4925062.00, 0.00, 1, 163, 811.019519
729, 1452043.62, 4926545.60, 0.00, 0, 415, 629.423905
730, 1448252.75, 4925156.99, 0.00, 1, 163, 741.218134
731, 1448256.81, 4925146.85, 0.00, 1, 163, 860.370054
732, 1466506.51, 4929466.69, 0.00, 2, 307, 812.315997
733, 1452111.58, 4924440.89, 0.00, 0, 415, 728.868390
734, 1450556.26, 4924657.84, 0.00, 0, 415, 855.885288
735, 1448272.20, 4925119.22, 0.00, 1, 163, 839.061961
736, 1448284.88, 4925104.18, 0.00, 1, 163, 803.933201
737, 1473318.77, 4922825.52, 0.00, 2, 307, 1147.899200
738, 1448207.84, 4925164.11, 0.00, 1, 163, 860.464464
739, 1481077.29, 4927567.53, 0.00, 4, 5, 1966.441230
740, 1480773.57, 4930583.24, 0.00, 4, 5, 2917.994430
741, 1448199.93, 4925063.38, 0.00, 1, 163, 704.166371
742, 1447307.33, 4924883.34, 0.00, 1, 163, 814.603446
743, 1470768.94, 4936402.67, 0.00, 3, 53, 1653.978340
744, 1448117.76, 4925472.64, 0.00, 1, 163, 932.098577
745, 1447834.04, 4925574.40, 0.00, 1, 163, 810.736929
746, 1454581.84, 4916162.49, 0.00, 0, 415, 574.561474
747, 1448241.50, 4925188.55, 0.00, 1, 163, 840.399993
748, 1451373.19, 4915563.01, 0.00, 0, 415, 414.155980
749, 1453691.02, 4928307.33, 0.00, 0, 415, 619.179335
750, 1447375.87, 4925427.97, 0.00, 1, 163, 610.855826
751, 1447921.94, 4925440.77, 0.00, 1, 163, 789.593123
752, 1447166.76, 4925409.81, 0.00, 1, 163, 733.357598
753, 1447025.92, 4925234.32, 0.00, 1, 163, 731.814824
754, 1452790.08, 4914429.21, 0.00, 0, 415, 401.850042
755, 1476721.08, 4925485.49, 0.00, 2, 308, 1222.803660
756, 1447516.63, 4924459.16, 0.00, 1, 163, 935.020136
757, 1447136.49, 4925084.01, 0.00, 1, 163, 991.816128
758, 1447510.40, 4925483.74, 0.00, 1, 163, 670.987580
759, 1473680.27, 4936524.81, 0.00, 2, 308, 1151.070920
760, 1447311.21, 4925484.75, 0.00, 1, 163, 846.827133
761, 1456044.55, 4927337.52, 0.00, 1, 159, 711.405219
762, 1448244.72, 4925205.32, 0.00, 1, 163, 779.118484
763, 1480621.21, 4927254.16, 0.00, 3, 52, 2063.246870
764, 1467979.57, 4930919.87, 0.00, 3, 53, 1652.408410
765, 1448245.35, 4925172.69, 0.00, 1, 163, 873.095758
766, 1480454.81, 4930154.06, 0.00, 4, 5, 2433.802180
767, 1460039.63, 4928530.58, 0.00, 1, 159, 1111.962850
768, 1447718.69, 4925971.91, 0.00, 1, 163, 786.861976
769, 1447996.80, 4925224.04, 0.00, 1, 163, 778.448481
770, 1469047.75, 4931555.36, 0.00, 3, 53, 2010.937980
771, 1458472.12, 4928175.75, 0.00, 1, 159, 1074.096960
772, 1475556.88, 4929923.00, 0.00, 2, 308, 1518.019180
773, 1466625.53, 4928885.85, 0.00, 1, 164, 1090.404840
774, 1448266.45, 4925222.40, 0.00, 1, 163, 787.221269
775, 1448197.03, 4925391.90, 0.00, 1, 163, 797.084125
776, 1454675.04, 4917300.62, 0.00, 0, 415, 522.923745
777, 1458177.94, 4929043.82, 0.00, 1, 159, 875.830518
778, 1448461.23, 4925574.60, 0.00, 1, 163, 863.494827
779, 1448279.85, 4925224.25, 0.00, 1, 163, 838.523041
780, 1448271.89, 4925222.54, 0.00, 1, 163, 744.718242
781, 1448293.05, 4925330.72, 0.00, 1, 163, 896.990648
782, 1466231.21, 4929553.72, 0.00, 2, 307, 992.173604
783, 1448262.31, 4925409.47, 0.00, 1, 163, 954.990535
784, 1448223.69, 4925231.22, 0.00, 1, 163, 988.271666
785, 1448325.65, 4925282.03, 0.00, 1, 163, 1058.074690
786, 1468717.31, 4919766.86, 0.00, 2, 307, 1451.376860
787, 1480588.53, 4927077.00, 0.00, 3, 52, 1812.860920
788, 1453220.31, 4914564.57, 0.00, 0, 415, 499.648491
789, 1448365.48, 4924974.70, 0.00, 1, 163, 953.157197
790, 1448283.15, 4924952.63, 0.00, 1, 163, 847.931336
791, 1448313.65, 4924992.39, 0.00, 1, 163, 819.936594
792, 1448605.54, 4920959.56, 0.00, 1, 163, 842.027855
793, 1473225.55, 4922202.67, 0.00, 2, 307, 1177.078450
794, 1448364.09, 4924980.65, 0.00, 1, 163, 935.781733
795, 1464290.18, 4920891.01, 0.00, 1, 164, 882.528492
796, 1448741.43, 4917301.58, 0.00, 0, 415, 557.407786
797, 1448321.36, 4925055.08, 0.00, 1, 163, 805.891512
798, 1448291.65, 4925031.44, 0.00, 1, 163, 820.894258
799, 1448129.76, 4923010.94, 0.00, 1, 163, 722.345327
800, 1479812.75, 4932097.94, 0.00, 4, 5, 2348.685930
801, 1448302.78, 4925016.20, 0.00, 1, 163, 716.261808
802, 1449277.41, 4919837.81, 0.00, 0, 415, 732.905558
803, 1449428.54, 4923654.09, 0.00, 1, 163, 900.753237
804, 1448361.54, 4924985.93, 0.00, 1, 163, 971.152736
805, 1449199.69, 4916855.30, 0.00, 0, 415, 461.142183
806, 1481513.16, 4929717.75, 0.00, 4, 5, 2904.691240
807, 1448262.54, 4925072.38, 0.00, 1, 163, 801.780183
808, 1452556.87, 4915027.02, 0.00, 0, 415, 362.090864
809, 1448382.79, 4924763.62, 0.00, 1, 163, 847.772069
810, 1448460.79, 4924781.70, 0.00, 1, 163, 900.451073
811, 1448428.55, 4924791.94, 0.00, 1, 163, 912.747516
812, 1463774.98, 4921934.78, 0.00, 1, 164, 906.026899
813, 1448684.43, 4922105.54, 0.00, 1, 163, 939.055978
814, 1448139.70, 4924845.57, 0.00, 1, 163, 924.956335
815, 1480018.92, 4932041.16, 0.00, 4, 5, 2818.862220
816, 1451963.99, 4914784.08, 0.00, 0, 415, 360.666532
817, 1448034.93, 4925072.56, 0.00, 1, 163, 920.423712
818, 1448259.47, 4924806.84, 0.00, 1, 163, 865.851967
819, 1453490.29, 4914714.36, 0.00, 0, 415, 495.144587
820, 1460728.91, 4928609.87, 0.00, 1, 159, 865.726077
821, 1450156.44, 4916058.65, 0.00, 0, 415, 541.885871
822, 1449644.24, 4919285.04, 0.00, 0, 415, 635.050196
823, 1448364.84, 4925219.69, 0.00, 1, 163, 960.917610
824, 1448115.86, 4924975.84, 0.00, 1, 163, 844.125552
825, 1448575.93, 4917010.14, 0.00, 0, 415, 530.400838
826, 1459124.95, 4920208.39, 0.00, 1, 159, 905.674347
827, 1448096.88, 4924899.28, 0.00, 1, 163, 763.466439
828, 1448253.60, 4925082.66, 0.00, 1, 163, 796.117511
829, 1448403.37, 4925224.38, 0.00, 1, 163, 924.292610
830, 1448381.93, 4925291.19, 0.00, 1, 163, 1006.150100
831, 1450328.03, 4923776.25, 0.00, 1, 163, 654.129866
832, 1448421.72, 4925225.23, 0.00, 1, 163, 762.928733
833, 1481353.76, 4929725.15, 0.00, 4, 5, 2684.107190
