# pid, centroid x, centroid y, centroid z, field, isovalue_min, isovalue_max, field_m_sigma, field_p_sigma, misclassification
48839, 1479448.91, 4929935.89, 0.00, 1957.325450, 2052.970000, 3364.610000, 2745.548080, 1169.102820, 95.644550
53383, 1471340.37, 4931579.42, 0.00, 1973.263460, 2052.970000, 3364.610000, 2698.239970, 1248.286950, 79.706540
53978, 1471751.91, 4931621.50, 0.00, 1914.572280, 2052.970000, 3364.610000, 2607.354230, 1221.790330, 138.397720
53987, 1471753.36, 4931503.51, 0.00, 2037.008140, 2052.970000, 3364.610000, 2846.081760, 1227.934510, 15.961860
54042, 1471630.94, 4931574.99, 0.00, 2018.870930, 2052.970000, 3364.610000, 2729.244800, 1308.497060, 34.099070
54455, 1471483.38, 4931565.70, 0.00, 1993.061700, 2052.970000, 3364.610000, 2916.022650, 1070.100750, 59.908300
55163, 1471438.12, 4932738.16, 0.00, 2026.505020, 2052.970000, 3364.610000, 2821.654440, 1231.355600, 26.464980
55239, 1471323.27, 4932804.98, 0.00, 1958.142930, 2052.970000, 3364.610000, 2758.459860, 1157.825990, 94.827070
55252, 1471200.27, 4932893.96, 0.00, 1991.984530, 2052.970000, 3364.610000, 2699.973850, 1283.995210, 60.985470
55419, 1471052.75, 4932869.70, 0.00, 2021.934190, 2052.970000, 3364.610000, 2943.111890, 1100.756490, 31.035810
55422, 1471056.38, 4932928.28, 0.00, 1999.021420, 2052.970000, 3364.610000, 2770.266820, 1227.776030, 53.948580
55497, 1470981.31, 4932804.88, 0.00, 2040.831080, 2052.970000, 3364.610000, 2776.946390, 1304.715770, 12.138920
55498, 1471080.47, 4932748.09, 0.00, 1938.310420, 2052.970000, 3364.610000, 2658.554270, 1218.066570, 114.659580
55506, 1471356.74, 4932742.12, 0.00, 1895.894640, 2052.970000, 3364.610000, 2558.299240, 1233.490040, 157.075360
55509, 1470925.30, 4932629.30, 0.00, 2046.671640, 2052.970000, 3364.610000, 2905.663950, 1187.679330, 6.298360
55515, 1470860.75, 4932673.63, 0.00, 1942.642630, 2052.970000, 3364.610000, 2886.788330, 998.496922, 110.327370
55518, 1471594.66, 4932671.14, 0.00, 1982.943500, 2052.970000, 3364.610000, 2831.806430, 1134.080570, 70.026500
55521, 1470794.63, 4932868.81, 0.00, 1993.590260, 2052.970000, 3364.610000, 2601.813150, 1385.367370, 59.379740
55523, 1470833.79, 4932452.80, 0.00, 1863.730430, 2052.970000, 3364.610000, 2750.234830, 977.226042, 189.239570
55529, 1470979.25, 4932661.30, 0.00, 2014.949760, 2052.970000, 3364.610000, 2781.843820, 1248.055690, 38.020240
55530, 1470782.63, 4932583.65, 0.00, 2006.759740, 2052.970000, 3364.610000, 2821.076320, 1192.443170, 46.210260
55534, 1470494.59, 4932357.73, 0.00, 1955.987310, 2052.970000, 3364.610000, 2586.822350, 1325.152270, 96.982690
55541, 1470549.76, 4932483.13, 0.00, 1793.298940, 2052.970000, 3364.610000, 2480.594520, 1106.003360, 259.671060
55545, 1470819.41, 4932258.10, 0.00, 2047.386900, 2052.970000, 3364.610000, 2900.299720, 1194.474080, 5.583100
55546, 1470887.97, 4932406.92, 0.00, 1901.791710, 2052.970000, 3364.610000, 2388.371530, 1415.211900, 151.178290
55563, 1470757.20, 4932225.03, 0.00, 2031.352840, 2052.970000, 3364.610000, 2801.508240, 1261.197440, 21.617160
55588, 1471286.19, 4931551.42, 0.00, 1975.088110, 2052.970000, 3364.610000, 2690.725430, 1259.450800, 77.881890
55618, 1471293.85, 4932075.23, 0.00, 1818.409600, 2052.970000, 3364.610000, 2435.880010, 1200.939190, 234.560400
55632, 1470608.52, 4932614.70, 0.00, 1865.532870, 2052.970000, 3364.610000, 2551.110550, 1179.955190, 187.437130
55634, 1470567.42, 4932557.81, 0.00, 1952.692930, 2052.970000, 3364.610000, 2834.485450, 1070.900410, 100.277070
55654, 1470768.46, 4932158.66, 0.00, 1938.018820, 2052.970000, 3364.610000, 2640.866950, 1235.170690, 114.951180
55658, 1470908.12, 4932213.12, 0.00, 1875.670740, 2052.970000, 3364.610000, 2248.030510, 1503.310960, 177.299260
55667, 1470880.52, 4932027.50, 0.00, 1872.460420, 2052.970000, 3364.610000, 2537.279760, 1207.641080, 180.509580
55679, 1471372.14, 4931769.02, 0.00, 1960.302960, 2052.970000, 3364.610000, 2805.176630, 1115.429290, 92.667040
55680, 1471581.40, 4931529.75, 0.00, 2041.302750, 2052.970000, 3364.610000, 2908.591250, 1174.014240, 11.667250
55699, 1470443.77, 4932384.81, 0.00, 1915.785780, 2052.970000, 3364.610000, 2620.697150, 1210.874400, 137.184220
55700, 1470564.68, 4932427.89, 0.00, 1850.011420, 2052.970000, 3364.610000, 2748.963110, 951.059729, 202.958580
55701, 1470817.01, 4932049.83, 0.00, 1794.133170, 2052.970000, 3364.610000, 2153.049360, 1435.216980, 258.836830
55702, 1470927.56, 4932090.19, 0.00, 1948.708760, 2052.970000, 3364.610000, 2601.010630, 1296.406900, 104.261240
55703, 1471047.90, 4932103.80, 0.00, 1857.076690, 2052.970000, 3364.610000, 2596.686880, 1117.466500, 195.893310
55709, 1470885.32, 4931784.48, 0.00, 2007.712070, 2052.970000, 3364.610000, 2707.032030, 1308.392110, 45.257930
55710, 1471108.08, 4932056.43, 0.00, 2003.813710, 2052.970000, 3364.610000, 2939.965850, 1067.661580, 49.156290
55717, 1471259.30, 4931695.14, 0.00, 1893.830230, 2052.970000, 3364.610000, 2805.888330, 981.772132, 159.139770
55719, 1471200.42, 4931603.69, 0.00, 1901.138990, 2052.970000, 3364.610000, 2447.722650, 1354.555340, 151.831010
55725, 1471129.07, 4931721.45, 0.00, 1924.314370, 2052.970000, 3364.610000, 2725.700990, 1122.927760, 128.655630
55731, 1471076.44, 4931715.62, 0.00, 1866.663820, 2052.970000, 3364.610000, 2583.187250, 1150.140400, 186.306180
55733, 1471162.37, 4931782.47, 0.00, 1850.356360, 2052.970000, 3364.610000, 2504.592640, 1196.120090, 202.613640
55734, 1471194.99, 4931666.92, 0.00, 1977.486410, 2052.970000, 3364.610000, 2680.225490, 1274.747330, 75.483590
55735, 1470933.29, 4932319.94, 0.00, 1957.779320, 2052.970000, 3364.610000, 2744.357100, 1171.201540, 95.190680
55741, 1470927.49, 4931832.37, 0.00, 2041.996950, 2052.970000, 3364.610000, 2751.514040, 1332.479870, 10.973050
55742, 1470989.20, 4931717.97, 0.00, 2038.506450, 2052.970000, 3364.610000, 2930.391160, 1146.621730, 14.463550
55743, 1471028.60, 4931757.21, 0.00, 1957.496860, 2052.970000, 3364.610000, 2747.777880, 1167.215840, 95.473140
55783, 1471326.25, 4931433.34, 0.00, 2027.957320, 2052.970000, 3364.610000, 2617.529870, 1438.384770, 25.012680
56928, 1470025.53, 4932714.26, 0.00, 1951.873540, 2052.970000, 3364.610000, 2553.421790, 1350.325300, 101.096460
56934, 1470295.66, 4932416.19, 0.00, 2021.168690, 2052.970000, 3364.610000, 2660.716050, 1381.621340, 31.801310
56937, 1470316.93, 4932369.49, 0.00, 1830.220200, 2052.970000, 3364.610000, 2622.494730, 1037.945670, 222.749800
56940, 1470319.22, 4932574.93, 0.00, 1850.682990, 2052.970000, 3364.610000, 2526.756930, 1174.609050, 202.287010
56942, 1480058.73, 4930956.96, 0.00, 1677.374960, 2052.970000, 3364.610000, 2202.001940, 1152.747990, 375.595040
45, 1472544.96, 4936426.44, 0.00, 1289.405260, 1444.920000, 2052.970000, 1982.632130, 596.178383, 155.514740
175, 1481819.09, 4926978.45, 0.00, 2124.779450, 1444.920000, 2052.970000, 2795.166050, 1454.392840, 71.809450
227, 1480231.75, 4927264.25, 0.00, 1372.225260, 1444.920000, 2052.970000, 1847.570170, 896.880356, 72.694740
447, 1469029.69, 4933654.05, 0.00, 2146.231730, 1444.920000, 2052.970000, 2714.268580, 1578.194870, 93.261730
663, 1478993.42, 4933711.21, 0.00, 1301.500070, 1444.920000, 2052.970000, 1975.980440, 627.019701, 143.419930
702, 1480572.93, 4926694.98, 0.00, 1412.558800, 1444.920000, 2052.970000, 1989.906950, 835.210650, 32.361200
1309, 1479684.54, 4932909.96, 0.00, 2177.869730, 1444.920000, 2052.970000, 2907.022120, 1448.717330, 124.899730
1431, 1480222.47, 4927078.66, 0.00, 1228.352610, 1444.920000, 2052.970000, 1686.469410, 770.235802, 216.567390
1434, 1480656.49, 4927465.28, 0.00, 2275.245070, 1444.920000, 2052.970000, 3082.918440, 1467.571690, 222.275070
1842, 1468746.91, 4933584.37, 0.00, 2210.312910, 1444.920000, 2052.970000, 2925.723260, 1494.902550, 157.342910
1904, 1481325.21, 4926524.22, 0.00, 2337.559810, 1444.920000, 2052.970000, 3022.628140, 1652.491490, 284.589810
1941, 1481259.30, 4926550.05, 0.00, 2172.005230, 1444.920000, 2052.970000, 2848.444210, 1495.566250, 119.035230
2284, 1478642.05, 4932975.58, 0.00, 1362.896710, 1444.920000, 2052.970000, 1844.105490, 881.687941, 82.023290
2332, 1480396.51, 4926395.28, 0.00, 1332.722540, 1444.920000, 2052.970000, 1767.300200, 898.144886, 112.197460
2531, 1480113.66, 4932834.37, 0.00, 2317.638650, 1444.920000, 2052.970000, 3176.108920, 1459.168390, 264.668650
2535, 1472140.94, 4936367.28, 0.00, 1388.470510, 1444.920000, 2052.970000, 1975.397100, 801.543918, 56.449490
2545, 1472377.59, 4936296.73, 0.00, 1311.631530, 1444.920000, 2052.970000, 1651.428070, 971.834991, 133.288470
2553, 1472410.01, 4936473.49, 0.00, 1390.869770, 1444.920000, 2052.970000, 1908.578420, 873.161114, 54.050230
2614, 1471998.12, 4936593.21, 0.00, 1230.521200, 1444.920000, 2052.970000, 1528.535900, 932.506498, 214.398800
2639, 1479757.84, 4932833.97, 0.00, 2386.635550, 1444.920000, 2052.970000, 3262.678240, 1510.592870, 333.665550
2646, 1472544.67, 4936119.28, 0.00, 1381.516610, 1444.920000, 2052.970000, 2056.749420, 706.283792, 63.403390
2860, 1472751.61, 4936130.57, 0.00, 1395.030180, 1444.920000, 2052.970000, 1948.282040, 841.778316, 49.889820
2905, 1472770.77, 4936051.85, 0.00, 1414.182850, 1444.920000, 2052.970000, 1913.053800, 915.311908, 30.737150
3061, 1472445.46, 4936274.29, 0.00, 1312.874010, 1444.920000, 2052.970000, 1833.857530, 791.890497, 132.045990
3095, 1473407.39, 4924415.23, 0.00, 1355.602500, 1444.920000, 2052.970000, 1745.956770, 965.248240, 89.317500
3117, 1472551.15, 4936301.21, 0.00, 1440.343880, 1444.920000, 2052.970000, 1981.624770, 899.062985, 4.576120
3157, 1481372.83, 4926592.57, 0.00, 2272.600790, 1444.920000, 2052.970000, 3080.630810, 1464.570770, 219.630790
3177, 1472165.65, 4936636.73, 0.00, 1247.560990, 1444.920000, 2052.970000, 1745.954220, 749.167758, 197.359010
3239, 1472256.88, 4936619.25, 0.00, 1367.750890, 1444.920000, 2052.970000, 1852.163550, 883.338231, 77.169110
3303, 1473368.17, 4924623.32, 0.00, 1437.577770, 1444.920000, 2052.970000, 2001.471100, 873.684441, 7.342230
3382, 1481611.39, 4926372.65, 0.00, 2259.931480, 1444.920000, 2052.970000, 3061.741190, 1458.121770, 206.961480
3550, 1471345.03, 4936258.56, 0.00, 1438.610790, 1444.920000, 2052.970000, 1929.507900, 947.713681, 6.309210
3553, 1471319.08, 4936289.92, 0.00, 1431.257430, 1444.920000, 2052.970000, 1955.495140, 907.019731, 13.662570
3652, 1480697.28, 4926220.26, 0.00, 1351.402600, 1444.920000, 2052.970000, 1664.480520, 1038.324680, 93.517400
3705, 1473310.93, 4924636.32, 0.00, 1384.378290, 1444.920000, 2052.970000, 1719.270730, 1049.485850, 60.541710
3735, 1472973.81, 4923934.58, 0.00, 1261.690350, 1444.920000, 2052.970000, 1652.513220, 870.867490, 183.229650
3840, 1467937.98, 4931229.38, 0.00, 1362.855050, 1444.920000, 2052.970000, 1773.294020, 952.416089, 82.064950
3951, 1473263.50, 4924602.37, 0.00, 1351.200390, 1444.920000, 2052.970000, 1851.738130, 850.662646, 93.719610
4056, 1473076.50, 4924698.14, 0.00, 1357.319500, 1444.920000, 2052.970000, 1728.958580, 985.680419, 87.600500
4261, 1469268.36, 4932210.13, 0.00, 2156.995980, 1444.920000, 2052.970000, 2864.871980, 1449.119980, 104.025980
4416, 1470589.05, 4936586.63, 0.00, 1412.127830, 1444.920000, 2052.970000, 2065.093260, 759.162397, 32.792170
4451, 1473678.28, 4923991.25, 0.00, 1436.226410, 1444.920000, 2052.970000, 1910.833390, 961.619425, 8.693590
4465, 1475652.46, 4925855.09, 0.00, 1351.483940, 1444.920000, 2052.970000, 2097.483450, 605.484432, 93.436060
4587, 1473517.34, 4923737.05, 0.00, 1405.841940, 1444.920000, 2052.970000, 2045.621770, 766.062099, 39.078060
4764, 1472598.06, 4936407.31, 0.00, 1403.616120, 1444.920000, 2052.970000, 1919.376180, 887.856069, 41.303880
4893, 1480633.28, 4926316.81, 0.00, 1337.988810, 1444.920000, 2052.970000, 1827.262690, 848.714934, 106.931190
5113, 1470403.16, 4936585.67, 0.00, 1298.791530, 1444.920000, 2052.970000, 1751.737910, 845.845149, 146.128470
5119, 1481890.96, 4926754.44, 0.00, 2125.278400, 1444.920000, 2052.970000, 2682.258210, 1568.298600, 72.308400
5155, 1475602.79, 4925969.47, 0.00, 1291.404300, 1444.920000, 2052.970000, 1730.119390, 852.689205, 153.515700
5235, 1480347.37, 4926434.97, 0.00, 1307.885180, 1444.920000, 2052.970000, 1709.087680, 906.682686, 137.034820
5302, 1475641.14, 4925777.64, 0.00, 1370.962940, 1444.920000, 2052.970000, 1891.559220, 850.366659, 73.957060
5333, 1474516.75, 4925691.26, 0.00, 1395.935400, 1444.920000, 2052.970000, 1821.635810, 970.234991, 48.984600
5495, 1474563.24, 4925610.71, 0.00, 1311.395360, 1444.920000, 2052.970000, 1694.742780, 928.047936, 133.524640
5509, 1473434.05, 4923824.35, 0.00, 1360.107960, 1444.920000, 2052.970000, 1869.305260, 850.910664, 84.812040
5635, 1473399.37, 4924328.03, 0.00, 1274.012070, 1444.920000, 2052.970000, 1657.333030, 890.691110, 170.907930
5666, 1473359.75, 4923569.74, 0.00, 1265.494740, 1444.920000, 2052.970000, 1700.341030, 830.648445, 179.425260
5736, 1480294.06, 4926606.66, 0.00, 1355.068020, 1444.920000, 2052.970000, 1713.595710, 996.540319, 89.851980
5789, 1473815.52, 4924941.08, 0.00, 1420.771780, 1444.920000, 2052.970000, 1753.134770, 1088.408790, 24.148220
5814, 1473988.86, 4926106.95, 0.00, 2152.783980, 1444.920000, 2052.970000, 2842.989800, 1462.578160, 99.813980
5909, 1473512.42, 4923812.49, 0.00, 1378.957790, 1444.920000, 2052.970000, 1888.117130, 869.798445, 65.962210
5937, 1467588.02, 4931150.70, 0.00, 1432.185500, 1444.920000, 2052.970000, 1931.993880, 932.377132, 12.734500
5971, 1467786.40, 4931390.61, 0.00, 1435.639860, 1444.920000, 2052.970000, 1859.120450, 1012.159260, 9.280140
6023, 1481096.43, 4926736.71, 0.00, 2182.367130, 1444.920000, 2052.970000, 2832.729230, 1532.005040, 129.397130
6089, 1473405.51, 4923681.27, 0.00, 1376.100710, 1444.920000, 2052.970000, 1780.950160, 971.251256, 68.819290
6093, 1473464.55, 4923677.23, 0.00, 1389.238050, 1444.920000, 2052.970000, 1677.258240, 1101.217870, 55.681950
6129, 1473522.26, 4924207.18, 0.00, 1402.450550, 1444.920000, 2052.970000, 1904.144390, 900.756707, 42.469450
6135, 1473569.96, 4924497.26, 0.00, 1291.532410, 1444.920000, 2052.970000, 1716.829080, 866.235744, 153.387590
6144, 1473796.93, 4925233.98, 0.00, 1346.014180, 1444.920000, 2052.970000, 1834.583950, 857.444417, 98.905820
6163, 1473812.44, 4925015.45, 0.00, 1437.251640, 1444.920000, 2052.970000, 1971.578030, 902.925240, 7.668360
6214, 1474995.51, 4925680.00, 0.00, 1372.531710, 1444.920000, 2052.970000, 1787.874980, 957.188447, 72.388290
6344, 1480287.37, 4926979.24, 0.00, 1374.809430, 1444.920000, 2052.970000, 1867.618040, 882.000814, 70.110570
6396, 1467683.10, 4930888.15, 0.00, 1441.736970, 1444.920000, 2052.970000, 2024.305590, 859.168351, 3.183030
6420, 1473563.41, 4923827.27, 0.00, 1222.410230, 1444.920000, 2052.970000, 1918.742790, 526.077660, 222.509770
6508, 1467883.38, 4930801.42, 0.00, 1402.871150, 1444.920000, 2052.970000, 1947.196990, 858.545319, 42.048850
6520, 1467367.07, 4931083.72, 0.00, 1437.017540, 1444.920000, 2052.970000, 2152.179370, 721.855721, 7.902460
6522, 1467448.75, 4931027.16, 0.00, 1431.895690, 1444.920000, 2052.970000, 1870.608940, 993.182444, 13.024310
6531, 1467365.54, 4931093.97, 0.00, 1435.033770, 1444.920000, 2052.970000, 1983.718700, 886.348848, 9.886230
6535, 1467379.13, 4931062.61, 0.00, 1343.129900, 1444.920000, 2052.970000, 1821.491580, 864.768231, 101.790100
6538, 1467391.45, 4931046.63, 0.00, 1296.092430, 1444.920000, 2052.970000, 1851.629210, 740.555658, 148.827570
6557, 1467384.27, 4930969.00, 0.00, 1336.315330, 1444.920000, 2052.970000, 1944.804830, 727.825825, 108.604670
6562, 1467326.13, 4931233.76, 0.00, 1413.398340, 1444.920000, 2052.970000, 1888.192550, 938.604130, 31.521660
6565, 1467346.54, 4931238.87, 0.00, 1421.052590, 1444.920000, 2052.970000, 1967.390060, 874.715113, 23.867410
6570, 1467307.41, 4931284.37, 0.00, 1433.340820, 1444.920000, 2052.970000, 2005.142390, 861.539250, 11.579180
6585, 1467398.20, 4931123.65, 0.00, 1380.946850, 1444.920000, 2052.970000, 2029.976630, 731.917077, 63.973150
6595, 1467363.72, 4931215.17, 0.00, 1378.458600, 1444.920000, 2052.970000, 2080.239720, 676.677488, 66.461400
6628, 1467656.30, 4931195.05, 0.00, 1298.515130, 1444.920000, 2052.970000, 1893.702090, 703.328168, 146.404870
6629, 1467590.74, 4931151.77, 0.00, 1338.428100, 1444.920000, 2052.970000, 1985.105140, 691.751068, 106.491900
6632, 1468318.64, 4930796.86, 0.00, 1348.689700, 1444.920000, 2052.970000, 1950.863510, 746.515888, 96.230300
6634, 1467736.00, 4931289.36, 0.00, 1412.766370, 1444.920000, 2052.970000, 2024.300380, 801.232349, 32.153630
6638, 1467756.51, 4931327.69, 0.00, 1386.083160, 1444.920000, 2052.970000, 2097.644570, 674.521757, 58.836840
6671, 1467791.23, 4931464.86, 0.00, 1250.461190, 1444.920000, 2052.970000, 1597.326470, 903.595913, 194.458810
6687, 1467783.93, 4931478.15, 0.00, 1353.999300, 1444.920000, 2052.970000, 1791.293560, 916.705043, 90.920700
6692, 1467830.01, 4930901.62, 0.00, 1440.750060, 1444.920000, 2052.970000, 1964.358970, 917.141145, 4.169940
6699, 1467873.44, 4931525.47, 0.00, 1337.264230, 1444.920000, 2052.970000, 1727.004090, 947.524375, 107.655770
6725, 1467893.37, 4931694.75, 0.00, 1348.626240, 1444.920000, 2052.970000, 2005.493000, 691.759472, 96.293760
6726, 1481862.59, 4926979.26, 0.00, 2213.626680, 1444.920000, 2052.970000, 2925.684150, 1501.569200, 160.656680
6760, 1468279.67, 4931826.86, 0.00, 1271.449010, 1444.920000, 2052.970000, 1562.376360, 980.521650, 173.470990
6818, 1468750.96, 4931663.36, 0.00, 2181.700510, 1444.920000, 2052.970000, 2881.000740, 1482.400280, 128.730510
6833, 1468479.54, 4931899.12, 0.00, 1360.618380, 1444.920000, 2052.970000, 1956.847410, 764.389351, 84.301620
6845, 1468850.94, 4931880.96, 0.00, 2393.843360, 1444.920000, 2052.970000, 3253.455060, 1534.231670, 340.873360
6852, 1468814.24, 4931915.16, 0.00, 2457.895040, 1444.920000, 2052.970000, 3360.225460, 1555.564610, 404.925040
6854, 1468818.28, 4931919.81, 0.00, 2265.010860, 1444.920000, 2052.970000, 3062.690310, 1467.331410, 212.040860
6858, 1468995.09, 4931818.77, 0.00, 2242.008070, 1444.920000, 2052.970000, 2998.693490, 1485.322660, 189.038070
6944, 1469215.22, 4932517.74, 0.00, 2345.405420, 1444.920000, 2052.970000, 3151.803630, 1539.007200, 292.435420
7042, 1472259.65, 4936185.32, 0.00, 1305.372960, 1444.920000, 2052.970000, 1655.167030, 955.578894, 139.547040
7050, 1480391.42, 4926214.63, 0.00, 1442.616600, 1444.920000, 2052.970000, 2070.911770, 814.321427, 2.303400
7069, 1480332.46, 4926178.39, 0.00, 1413.564340, 1444.920000, 2052.970000, 2162.843280, 664.285392, 31.355660
7302, 1475587.27, 4925683.36, 0.00, 1358.892240, 1444.920000, 2052.970000, 1991.834240, 725.950230, 86.027760
7395, 1479697.59, 4932774.98, 0.00, 2379.466100, 1444.920000, 2052.970000, 3251.102340, 1507.829860, 326.496100
7412, 1481787.53, 4926509.92, 0.00, 2282.074230, 1444.920000, 2052.970000, 3037.366660, 1526.781810, 229.104230
7438, 1478590.13, 4933545.97, 0.00, 1438.031190, 1444.920000, 2052.970000, 1871.743790, 1004.318580, 6.888810
7516, 1481994.61, 4926782.32, 0.00, 2483.653710, 1444.920000, 2052.970000, 3458.222850, 1509.084570, 430.683710
7520, 1482031.86, 4926787.05, 0.00, 2420.644600, 1444.920000, 2052.970000, 3304.147930, 1537.141280, 367.674600
7564, 1478674.92, 4933458.18, 0.00, 1377.849860, 1444.920000, 2052.970000, 1684.778610, 1070.921120, 67.070140
7570, 1481944.63, 4926843.43, 0.00, 2204.306460, 1444.920000, 2052.970000, 2931.172340, 1477.440570, 151.336460
7600, 1480762.65, 4926204.38, 0.00, 1416.087940, 1444.920000, 2052.970000, 1897.083750, 935.092132, 28.832060
7618, 1467843.72, 4930771.27, 0.00, 1379.552120, 1444.920000, 2052.970000, 1931.337170, 827.767078, 65.367880
7646, 1480474.45, 4926418.30, 0.00, 1373.579410, 1444.920000, 2052.970000, 1787.292460, 959.866370, 71.340590
7651, 1480499.96, 4926549.66, 0.00, 1392.087250, 1444.920000, 2052.970000, 1733.495800, 1050.678700, 52.832750
7686, 1480140.55, 4926777.41, 0.00, 1442.592290, 1444.920000, 2052.970000, 2053.092210, 832.092374, 2.327710
7731, 1472351.95, 4936542.11, 0.00, 1226.040170, 1444.920000, 2052.970000, 1751.237200, 700.843136, 218.879830
7740, 1472333.43, 4936561.55, 0.00, 1286.063000, 1444.920000, 2052.970000, 1991.631550, 580.494437, 158.857000
7752, 1480769.46, 4927488.66, 0.00, 2090.371880, 1444.920000, 2052.970000, 2638.755390, 1541.988370, 37.401880
7754, 1480158.53, 4927232.44, 0.00, 1396.941180, 1444.920000, 2052.970000, 1926.876210, 867.006152, 47.978820
7757, 1469641.54, 4931008.06, 0.00, 2352.470990, 1444.920000, 2052.970000, 3108.359100, 1596.582870, 299.500990
7840, 1472646.10, 4936210.87, 0.00, 1430.942590, 1444.920000, 2052.970000, 2001.492550, 860.392631, 13.977410
7887, 1479989.34, 4932832.17, 0.00, 2230.528710, 1444.920000, 2052.970000, 2991.304190, 1469.753240, 177.558710
8005, 1472253.88, 4936288.43, 0.00, 1236.829730, 1444.920000, 2052.970000, 1855.766510, 617.892951, 208.090270
8103, 1472414.71, 4936469.32, 0.00, 1318.492780, 1444.920000, 2052.970000, 1898.797670, 738.187889, 126.427220
